Names,ShortName,RA,DEC,Designation,Adopted_SpT,Chisqr,Dwarf_Type,SNR,SPT_B06,SPT_C18,SPT_K10,SpT_simbad,References,Refs.,Parallax,Parallax_err,Parallax_ref,Jmag,Hmag,Kmag,AbsMag
2MASSW J1300425+191235,J1300+1912,195.17729,19.209833,J13004255+1912354,M9gamma,28716.35,1,85,M9gamma,d/sdL1,L1,L1.7V,2014ApJ...794..143B,2,72.14,0.156,2020yCat.1350....0G,12.72,12.08,11.62,12.01
2MASS J13015465-1510223,J1301-1510,195.47766,-15.172833,J13015464-15102229,L2beta,6280.53,2,114,L2beta,L2beta,L2beta,L1.5:,2014ApJ...794..143B,2,32.484,0.412,2020yCat.1350....0G,14.54,13.66,13.1,12.1
2MASS J13023811+5650212,J1302+5650,195.6588,56.839222,J13023811+5650212,L2beta,885.48,2,11,L2beta,L1,L2beta,L3,2010ApJS..190..100K,9,,,,16.36,15.47,14.97,
LSPM J1303+5115,J1303+5115,195.9705,51.251778,J13035292+5115064,d/sdM4,1902.17,-1,57,d/sdM4,sdM7,sdM7,M5V,2011AJ....141...97W,84,7.78,0.164,2020yCat.1350....0G,15.78,15.35,15.17,10.23
WISE J13052306-3951049,J1305-3951,196.3460833,-39.85113611,J13052306-3951049,L7,1127.24,0,8,L6beta,L6beta,L6gamma,L8:,2017AJ....153..196S,29,,,,17.11,16.14,15.03,
GJ 499C,J1305+2046,196.42108,20.777611,J13054106+2046394,L5,4613.31,0,88,L5,L5,L5,L5,2014ApJ...794..143B,2,50.237,0.744,2020yCat.1350....0G,15.2,14.04,13.37,13.71
2MASS J13061727+3820296,J1306+3820,196.57191,38.341553,J13061726+38202960,L2beta,3558.13,2,84,L2beta,L2beta,L1beta,L0.6V,2014ApJ...794..143B,2,29.07,0.352,2020yCat.1350....0G,14.63,13.8,13.22,11.95
WISEA J130729.56-055815.4,J1307-0558,196.8731667,-5.970844444,J13072984-0558146,L6,2627.54,0,29,L6,L8,L8,L8,2016ApJ...817..112S,11,,,,16.92,15.43,14.82,
2MASS J13080147+3553169,J1308+3553,197.00612,35.888031,J13080147+3553169,M8,1698.28,0,42,M8,M8beta,M8beta,M8,2010ApJS..190..100K,9,10.097,0.483,2020yCat.1350....0G,15.69,14.98,14.67,10.71
2MASS J13081228+6103486,J1308+6103,197.05116,61.063499,J13081228+6103486,L0beta,1776.18,2,41,L0beta,L2,L2,L?,2011ApJ...732...56G,49,,,,16.67,16.16,15.49,
2MASS J13083106+0818522,J1308+0818,197.1294167,8.314513889,J130831063+08185225,L1,2745.16,0,51,L1,M9,L1,L1.0,2016ApJ...830..144R,19,21.058,0.653,2020yCat.1350....0G,15.13,14.35,13.84,11.74
2MASS J13120700+3937440,J1312+3937,198.02916,39.628887,J13120700+3937440,M9,3516.67,0,57,M9,M9,M9,L0e,2014ApJ...794..143B,2,,,,14.16,13.41,12.94,
DENIS J131220.3-532612,J1312-5326,198.08458,-53.436668,J1312203-532612,M8gamma,2224.31,1,43,M8gamma,M9gamma,M8gamma,,2019MNRAS.484.5049M,116,7.562,0.465,2018yCat.1345....0G,14.63,13.9,13.58,9.03
LSPM J1313+3322,J1313+3322,198.37979,33.379665,J13133115+3322468,sdM5,961.38,-2,42,sdM5.5,d/sdM4,d/sdM4,,2005AJ....129.1483L,16,6.026,0.158,2020yCat.1350....0G,15.53,14.97,14.85,9.43
SDSS J13154368+2334580,J1315+2334,198.93201,23.582779,J13154368+2334580,L1,807.74,0,21,L1,L1,L1,L1,2010AJ....139.1808S,79,15.313,1.171,2020yCat.1350....0G,15.8,15.04,14.77,11.73
SIMP J13174922+0448149,J1317+0448,199.4550833,4.804138889,J13174922+0448149,L2,831.05,0,35,L2,L2,L2,L3.0,2016ApJ...830..144R,19,,,,16.22,15.14,14.46,
2MASS J13175884-1427007,J1317-1427,199.49516,-14.450194,J13175884-1427007,esdM0,647.53,-3,4,esdM0,M0,esdM0,,This paper,6,0.213,0.351,2020yCat.1350....0G,16.11,16.14,,2.75
WISE J13184558+3626140,J1318+3626,199.6899167,36.43722222,J13184558+3626140,L3beta,1433.11,2,27,L3beta,L3beta,L1gamma,L6,2017AJ....153..196S,29,,,,17.21,15.84,15.16,
2MASS J13184567+3626138,J1318+3626,199.6897083,36.43695556,J13184567+3626138,L4gamma,1042.48,1,19,L4gamma,L3beta,L3beta,L6,2017AJ....154..112K,10,,,,17.21,15.84,15.16,
2MASS J13184794+1736117,J1318+1736,199.69975,17.603251,J13184794+1736117,L3gamma,2180.78,1,37,L3gamma,L3,L3,L6,2010ApJS..190..100K,9,,,,16.34,15.23,14.53,
2MASS J1319369-125728,J1319-1257,199.90375,-12.957778,J1319369-125728,M7,4507.67,0,25,M7,M7,d/sdM5,,2007A&A...468..163D,103,12.203,0.421,2020yCat.1350....0G,15.3,14.88,14.4,10.73
WISE J132004.16+603426.3,J1320+6034,200.01733,60.573971,J13200416+6034263,T7,4083.34,0,5,T7,T7,T7,T6.5,2011ApJS..197...19K,31,59,2.5,2019ApJS..240...19K,,,,
DENIS J132034.8-512243,J1320-5122,200.14499,-51.378609,J1320348-512243,M9gamma,1155.73,1,30,M9gamma,M9gamma,M9gamma,,2018A&A...619L...8R,5,6.988,0.357,2020yCat.1350....0G,14.89,14.19,13.62,9.11
DENIS J132043.6-400947,J1320-4009,200.18166,-40.163055,J1320436-400947,M9,1867.19,0,37,M9,L1,L1,,This paper,6,19.799,0.474,2020yCat.1350....0G,14.87,14.17,13.69,11.35
2MASS J13204427+0409045,J1320+0409,200.18446,4.1512499,J13204427+04090450,L2,1560.05,0,65,L2,L2,L2,L2.5V,2014ApJ...794..143B,2,32.399,0.596,2020yCat.1350....0G,15.25,14.3,13.62,12.8
WISE J132233.64-234016.8,J1322-2340,200.64017,-23.671333,J13223364-2340168,T8,2835.59,0,3,T8,T7,T8,T8,2011ApJS..197...19K,31,75.86,4.22,2019ApJS..240...19K,,,,
DENIS-P J1323-1806,J1323-1806,200.89987,-18.110529,J13233597-18063790,L1,1242.09,0,67,L1,L1,L1,L0.0V,2014ApJ...794..143B,2,16.393,0.493,2020yCat.1350....0G,14.9,14.19,13.66,10.98
PSO J201.0320+19.1072,J1324+1906,201.03195,19.107195,J13240767+19062592,T4,23768.94,0,32,T4,T3,T3,T3.5,2011AJ....142...77D,117,33.6,3.9,2020AJ....159..257B,15.77,15.47,15.42,13.4
LEHPM 2-167,J1325-2128,201.31738,-21.470001,J13251617-2128120,esdM4,2790.63,-3,40,esdM4,M3,M3,M1:VI,2004A&A...421..763P,71,4.9,0.176,2020yCat.1350....0G,15.83,15.3,14.93,9.28
2MASS J13261625+5640448,J1326+5640,201.5677083,56.67891389,J13261625+5640449,M7gamma,3114.67,1,34,M7gamma,M7,M7gamma,M7V,2011AJ....141...97W,84,35,7,2019ApJ...883..205B,11.82,11.23,10.87,9.55
2MASSW J1326201-272937,J1326-2729,201.58371,-27.493612,J13262009-2729370,L7,3021.25,0,49,L6beta,L6beta,L6beta,L5,2014ApJ...794..143B,2,54.7,5.9,2020AJ....159..257B,15.85,14.74,13.85,14.54
SDSSp J132629.82-003831.5,J1326-0038,201.62421,-0.64205557,J13262981-0038314,L7,5551.32,0,46,L6beta,L6beta,L6beta,L5.5V,2010ApJ...710.1142B,15,47.9,2.9,2020AJ....159..257B,16.1,15.05,14.21,14.5
2MASS J13264464+3627407,J1326+3627,201.6877917,36.46168889,J13264464+3627407,L1beta,718.07,2,12,L1beta,L1beta,L1beta,L2,2017AJ....154..112K,10,,,,16.44,15.52,15.01,
2MASS J13265350-5022260,J1326-5022,201.72292,-50.373886,J13265350-5022260,M9gamma,2779.37,1,37,M9gamma,M9gamma,M9gamma,M7.5,2014MNRAS.439.3890G,105,9.802,0.378,2020yCat.1350....0G,14.72,13.98,13.4,9.67
SDSS J13271521+0759375,J1327+0759,201.81337,7.9937501,J13271521+0759375,L0beta,13116.64,2,135,L0beta,L2beta,L1beta,L0.5V,2014ApJ...794..143B,2,28.583,0.432,2020yCat.1350....0G,14.6,13.78,13.24,11.88
2MASS J13272391+0946446,J1327+0946,201.84962,9.7790556,J13272391+0946446,M8beta,1901.27,2,41,M8beta,M8beta,d/sdM6,M6V,2004AJ....127.2856B,12,6.857,0.537,2020yCat.1350....0G,15.99,15.34,15.4,10.17
2MASSW J1328550+211449,J1328+2114,202.22929,21.246834,J13285503+2114486,L3beta,6042.92,2,65,L3beta,L6,L3beta,L5V,2014ApJ...794..143B,2,31,3.8,2012ApJ...752...56F,16.19,15,14.26,13.65
LHS 2746,J1331+2447,202.86804,24.786499,J13312833+2447114,sdM8,2261.15,-2,59,sdM8,sdM8,sdM6,sdM6,2005PASP..117..676R,42,8.15,0.158,2020yCat.1350....0G,15.38,14.8,14.57,9.93
2MASS J13313310+3407583,J1331+3407,202.88791,34.132858,J13313310+3407583,L1beta,4459.49,2,60,L1beta,L1beta,L1beta,L1,2010ApJS..190..100K,9,34.791,0.28,2020yCat.1350....0G,14.33,13.4,12.88,12.04
SDSS J133148.92-011651.4,J1331-0116,202.95392,-1.2805555,J13314894-0116500,T0,7944.37,0,47,T0,d/sdL7,d/sdL7,L6V,2010ApJ...710.1142B,15,47.126,1.369,2020yCat.1350....0G,15.46,14.48,14.07,13.83
2MASSI J1332244-044112,J1332-0441,203.10175,-4.686858333,J133224427-04411269,M8,7073.2,0,101,M8,M8,M8,M7.5,2007AJ....133.2258S,58,29.058,0.665,2020yCat.1350....0G,12.37,11.73,11.28,9.69
SDSS J13331279+1509566,J1333+1509,203.30328,15.165722,J13331279+1509566,M8,1452.73,0,37,M8,M8,M8,M9V,2014ApJ...794..143B,2,11.618,0.821,2020yCat.1350....0G,15.84,15.28,15.09,11.16
2MASS J13331605+3744214,J1333+3744,203.3169167,37.73929722,J133316060+37442147,L5,1993.18,0,38,L5,L5,L3,L5,2016ApJS..224...36K,26,,,,15.89,14.9,14.3,
SDSS J13334536-0216002,J1333-0216,203.439,-2.2667222,J13334536-0216002,L2beta,2332.84,2,81,L2beta,L2beta,L2beta,L2.2V,2014ApJ...794..143B,2,26.599,0.866,2020yCat.1350....0G,15.38,14.37,13.85,12.5
SDSS J133348.24+273508.9,J1333+2735,203.451,27.58580556,J133348243+27350890,d/sdM9,1155.53,-1,14,d/sdM9,d/sdM9,d/sdM9,sdL0,2016ApJS..224...36K,26,,,,16.66,16.32,15.9,
2MASS J13342806+5258199,J1334+5258,203.61691,52.972195,J13342806+5258199,M8,1069.3,0,40,M8,M8,M8beta,M8V,2010ApJS..190..100K,9,13.9,0.246,2020yCat.1350....0G,15.02,14.35,13.92,10.73
DENIS J133603.9-494449,J1336-4944,204.01625,-49.746944,J1336039-494449,M8,471.08,0,11,M8,M8,M8,,This paper,6,23.327,0.288,2020yCat.1350....0G,14.66,13.95,13.55,11.5
2MASS J13364062+3743230,J1336+3743,204.16925,37.723057,J13364062+3743230,L1,4663.91,0,110,L1,L1,L1,L0.4V,2014ApJ...794..143B,2,32.179,0.254,2020yCat.1350....0G,14.41,13.63,13.1,11.95
2MASS J13373116+4938367,J1337+4938,204.37979,49.643528,J13373115+49383670,M9,6939.3,0,77,M9,L0,M9,M9V,2014ApJ...794..143B,2,36.223,0.172,2020yCat.1350....0G,13.76,13.04,12.58,11.56
DENIS J133754.2-492636,J1337-4926,204.47583,-49.443333,J1337542-492636,M8gamma,1116.96,1,48,M8gamma,M8gamma,M8gamma,,This paper,6,8.54,0.375,2020yCat.1350....0G,14.58,13.81,13.5,9.24
2MASSW J1338261+414034,J1338+4140,204.60892,41.676167,J13382614+41403420,L2beta,3126.89,2,57,L2beta,L1beta,L2,L2.5V,2014ApJ...794..143B,2,47.63,0.216,2020yCat.1350....0G,14.22,13.31,12.77,12.61
2MASS J13384944+0437315,J1338+0437,204.70599,4.6254168,J13384944+04373150,L1beta,2788.88,2,53,L1beta,L1beta,L1beta,L0.0V,2014ApJ...794..143B,2,26.866,0.312,2020yCat.1350....0G,14.16,13.25,12.74,11.3
2MASS J13414890+5510458,J1341+5510,205.4537917,55.17940833,J134148910+5510458,L3,10571.21,0,50,L3,L3,L4,L1,2010AJ....139.1808S,79,25.868,0.435,2020yCat.1350....0G,15.21,14.39,14.04,12.27
WISE J134310.44-121628.8,J1343-1216,205.79349,-12.274445,J13431044-1216288,d/sdL7,1558.09,-1,21,d/sdL7,L5,L5,,2014ApJ...787..126L,4,,,,16.27,15.46,15.23,
2MASSW J1343167+394508,J1343+3945,205.81958,39.752419,J13431670+39450870,L7,13677.26,0,80,L6beta,L5,L6,L5V,2014ApJ...794..143B,2,30.2,3.4,2020AJ....159..257B,16.16,14.86,14.15,13.56
SIMP J13441371-1614022,J1344-1614,206.057125,-16.23394444,J13441371-1614022,L9,5547.19,0,18,L9,d/sdL7,d/sdL7,L4.0,2016ApJ...830..144R,19,,,,16.65,15.82,16.16,
SDSS J134525.57+521634.0,J1345+5216,206.35675,52.276028,J13452562+5216337,L5,18160.77,0,8,L5,L5,L3beta,L3,2006AJ....131.2722C,7,,,,16.94,16.26,15.35,
SDSSp J134646.45-003150.4,J1346-0031,206.69308,-0.53058332,J13464634-0031501,T7,4142.3,0,12,T7,T7,T7,T6,2006ApJ...639.1095B,32,68.3,2.3,2012ApJ...752...56F,16,15.46,15.77,15.17
2MASS J13480100-0304328,J1348-0304,207.0042083,-3.0758,J134801010-03043288,M8beta,13641.9,2,148,M8beta,M8beta,M8beta,M7,2008AJ....136.1290R,37,37.663,0.109,2020yCat.1350....0G,12.74,12.09,11.66,10.62
LP 738-14B,J1348-1344,207.01208,-13.735306,J13480290-1344071,T5,1409.76,0,6,T5,T5,T5,T5.5,2011AJ....142...77D,117,59.5,3.6,2020AJ....159..257B,16.48,16.09,16.45,15.35
WISE J134806.99+660328.4,J1348+6603,207.02913,66.057892,J13480699+6603284,L6,4115.24,0,24,L6,L8,L6gamma,L9,2011ApJS..197...19K,31,,,,16.94,15.91,15.26,
2MASS J13482400-4223374,J1348-4223,207.10001,-42.393723,J13482400-4223374,L2,4642.42,0,67,L2,L2,L2,,This paper,6,40.8,0.684,2020yCat.1350....0G,14.92,14,13.34,12.97
2MASS J13484591+0353545,J1348+0353,207.1912917,3.898488889,J134845919+0353545,L1,2123.1,0,63,L1,L1,L2beta,L1,2009AJ....137....1F,36,29.891,0.377,2020yCat.1350....0G,14.63,13.76,13.23,12.01
LSPM J1351+5506,J1351+5506,207.86925,55.115971,J13512862+5506575,esdM7.5,1843.67,-3,43,esdM7.5,esdM7.5,M5,esdM7.0,2017A&A...598A..92L,89,8.615,0.123,2020yCat.1350....0G,15.68,15.14,15.07,10.35
WISE J135307.51-085712.0,J1353-0857,208.28128,-8.9533329,J13530751-0857120,M8gamma,1108.42,1,15,M8gamma,M8,d/sdL0,L0,2013PASP..125..809T,50,21.394,0.473,2020yCat.1350....0G,14.88,14.63,14.2,11.53
2MASS J13544271+2150309,J1354+2150,208.67795,21.841917,J13544271+2150309,M8beta,2773.02,2,48,M8beta,M8beta,d/sdM6,M6,2010ApJS..190..100K,9,11.108,0.342,2020yCat.1350....0G,15.32,14.58,14.21,10.55
LP 220-13,J1356+4342,209.1728333,43.716325,J135641485+4342587,M8beta,29294.85,2,223,M8beta,M8beta,M8beta,M8V,2007AJ....133.2258S,58,46.296,0.581,2020yCat.1350....0G,11.71,11.04,10.65,10.04
2MASS J13571237+1428398,J1357+1428,209.30154,14.477722,J13571237+1428398,L3,579.84,0,25,L3,L2,L3,L2,2010ApJ...710.1142B,15,0,0,,15.58,14.65,13.88,
SDSS J13571490-1438520,J1357-1438,209.31209,-14.647778,J13571490-1438520,M8,4358.17,0,93,M8,M8,M8,M7.5e,2014ApJ...794..143B,2,32.872,0.133,2020yCat.1350....0G,12.87,12.2,11.74,10.45
LSPM J1358+3526,J1358+3526,209.69836,35.448334,J13584761+3526540,sdM2,533.28,-2,19,sdM2,sdM2,sdM2,,2005AJ....129.1483L,16,2.699,0.308,2020yCat.1350....0G,16.49,15.93,15.83,8.64
SDSS J140023.12+433822.3,J1400+4338,210.09666,43.639503,J14002320+4338222,L8,4978.9,0,49,L8,L6,L8,L8,2010ApJ...710.1142B,15,40.8,3.2,2020AJ....159..257B,16.3,15.09,14.49,14.35
WISE J140035.40-385013.5,J1400-3850,210.14751,-38.837082,J14003540-3850135,T4,1340.3,0,7,T4,T4,T3,T4,2013ApJS..205....6M,28,61.7,3.6,2021ApJS..253....7K,16.04,15.82,16.07,14.99
2MASS J14022235+0648479,J1402+0648,210.59314,6.8133059,J14022235+0648479,L0,4392.07,0,98,L0,L0,L1,M8.9V,2014ApJ...794..143B,2,26.31,0.37,2020yCat.1350....0G,13.72,13.01,12.51,10.82
2MASSI J1403223+300754,J1403+3007,210.843,30.131875,J140322326+3007547,M8,13335.58,0,149,M8,M8,M8,M9V,2011AJ....141...97W,84,50.046,0.123,2020yCat.1350....0G,12.68,12,11.6,11.18
2MASS J14044495+4634297,J1404+4634,211.1873,46.574917,J14044495+4634297,L1,5618.19,0,112,L1,L1,L1,L0e,2014ApJ...794..143B,2,25.444,0.312,2020yCat.1350....0G,14.34,13.53,13.06,11.37
SDSS J14060148+5249309,J1406+5249,211.50616,52.825249,J14060148+5249309,L0,2151.64,0,49,L0,M9,L1,L0,2014ApJ...794..143B,2,15.896,0.623,2020yCat.1350....0G,15.56,14.97,14.56,11.57
2MASS J14075361+1241099,J1407+1241,211.97337,12.686084,J14075361+1241099,L5,7107.82,0,94,L5,L3,L3,L4,2010ApJ...710.1142B,15,35.202,1.596,2020yCat.1350....0G,15.38,14.34,13.6,13.11
2MASS J14090310-3357565,J1409-3357,212.26291,-33.965694,J14090310-3357565,L1,2852.66,0,98,L1,L1,L1,L1.3V,2014ApJ...794..143B,2,41.195,0.38,2020yCat.1350....0G,14.25,13.42,12.86,12.32
2MASSW J1411175+393636,J1411+3936,212.8223,39.610081,J14111735+3936363,L2beta,11394.75,2,108,L2beta,L2beta,L1,L1.5V,2014ApJ...794..143B,2,33.728,0.446,2020yCat.1350....0G,14.64,13.77,13.24,12.28
2MASSI J1411213-211950,J1411-2119,212.8387916,-21.33064722,J141121315-2119503,M8,23578.53,0,115,M8,M8,M8,M9V,2003AJ....126.2421C,17,21.927,0.244,2020yCat.1350....0G,12.44,11.83,11.33,9.14
2MASS J14113696+2112471,J1411+2112,212.90399,21.213083,J14113696+2112471,M4,3900.06,0,127,M4,M4,M4,M3.5,2010ApJS..190..100K,9,7.479,0.038,2020yCat.1350....0G,12.7,12.04,11.84,7.06
WISE J141144.14-140301.1,J1411-1403,212.93393,-14.050305,J14114414-1403011,d/sdM8,1062.96,-1,32,d/sdM8,d/sdM8,d/sdL0,M9,2013PASP..125..809T,50,23.736,0.36,2020yCat.1350....0G,14.92,14.41,13.97,11.8
WISE J141143.25-452418.3,J1411-4524,212.9364167,-45.40425833,J141144747-45241533,d/sdM5,8949.62,-1,43,d/sdM5,M6,M6,sdM9,2016ApJS..224...36K,26,19.065,0.226,2020yCat.1350....0G,14.58,14.06,13.9,10.98
2MASS J14122270+2354100,J1412+2354,213.09459,23.902777,J14122270+2354100,M8,5433.6,0,154,M8,M8,M8,M9V,2014ApJ...794..143B,2,27.189,0.172,2020yCat.1350....0G,13.73,13.09,12.65,10.9
2MASSW J1412244+163312,J1412+1633,213.10204,16.553194,J14122449+1633115,L1,8739.67,0,155,L1,L1,L1,L0.5V,2014ApJ...794..143B,2,31.278,0.242,2020yCat.1350....0G,13.89,13.15,12.52,11.36
2MASS J14140586+0107102,J1414+0107,213.52443,1.1195,J14140586+0107102,L4,5989.39,0,43,L4,L5,L5,L3.5,2011ApJ...732...56G,49,0,0,,16.74,15.74,15.25,
SIMP J14154242+2635040,J1415+2635,213.92675,26.58444444,J14154242+2635040,L2beta,682.51,2,21,L2beta,L1,L1,L0,2016ApJ...830..144R,19,0,0,,16.37,15.62,14.86,
2MASS J14154242+2635040,J1415+2635,213.9251667,26.58280278,J14154242+2635040,L1beta,1278.72,2,21,L1beta,L1beta,L1beta,L0,2017AJ....154..112K,10,0,0,,16.37,15.62,14.86,
ULAS J141623.94+134836.3,J1416+1348,214.09975,13.810083,J14162394+1348363,T7,4357.22,0,2,T7,T7,T7,L5,2010AJ....139.2448B,118,107.737,0.216,2020yCat.1350....0G,13.15,12.46,12.11,13.31
2MASS J14171672-0407311,J1417-0407,214.31967,-4.1253057,J14171672-0407311,M7,4166.79,0,26,M7,M7,sdM7,M8Ve,2004AJ....127.2856B,12,7.863,0.45,2020yCat.1350....0G,15.95,15.37,15.49,10.43
2MASS J14182962-3538060,J1418-3538,214.62341,-35.635002,J14182962-3538060,L1beta,2052.11,2,54,L1beta,L2beta,L2,L1.5,2010ApJS..190..100K,9,28.211,0.61,2020yCat.1350....0G,15.16,14.25,13.69,12.42
2MASS J14185890+6000194,J1418+6000,214.74542,60.00539,J14185890+6000194,M9,1213.04,0,41,M9,M9,M9,M8V,2010ApJS..190..100K,9,18.088,0.412,2020yCat.1350....0G,15.24,14.48,13.93,11.52
2MASS J14192618+5919047,J1419+5919,214.85907,59.31797,J14192618+5919047,L2beta,644.52,2,10,L2beta,L1,L2beta,L1,2010ApJS..190..100K,9,0,0,,16.51,15.69,15.26,
2MASS J1419376+224143,J1419+2241,214.90666,22.695276,J1419376+224143,d/sdM8,2215.46,-1,26,d/sdM8,d/sdM8,d/sdM8,,This paper,6,7.284,0.685,2020yCat.1350....0G,16,15.73,15.37,10.31
2MASS 14204983-1752519,J1420-1752,215.20763,-17.881083,J14204983-1752519,d/sdM4,2624.9,-1,4,d/sdM4,d/sdM6,d/sdM6,,This paper,6,3.107,1.746,2020yCat.1350....0G,16.49,16.51,15.96,8.95
SDSS J14205830+2131566,J1420+2131,215.2429,21.532389,J14205830+2131566,d/sdL0,12567.09,-1,68,d/sdL0,L1,d/sdL0,L0.0:V,2014ApJ...794..143B,2,23.936,0.529,2020yCat.1350....0G,15.12,14.52,14.06,12.02
2MASS J14211873-1618201,J1421-1618,215.3280417,-16.30560833,J142118733-1618201,M8,26059.57,0,209,M8,M8,M8,M8,2009AJ....137....1F,36,39.631,0.181,2020yCat.1350....0G,12.76,12.08,11.67,10.75
2MASSW 1421314+182740,J1421+1827,215.38104,18.461306,J14213145+1827407,L0,15304.94,0,170,L0,L0,L0,L0.0,2014ApJ...794..143B,2,52.862,0.148,2020yCat.1350....0G,13.23,12.43,11.94,11.85
SDSS J14225715+0827521,J1422+0827,215.73813,8.4644718,J14225715+0827521,L2beta,3971.48,2,87,L2beta,L2beta,L2beta,L2.1V,2014ApJ...794..143B,2,30.854,0.565,2020yCat.1350....0G,15.1,14.22,13.65,12.55
2MASS J14232186+6154005,J1423+6154,215.84108,61.900139,J14232186+6154005,L2beta,4053.88,2,37,L2beta,L3,L5,L?,2011ApJ...732...56G,49,0,0,,15.6,15.96,15.28,
GD 165B,J1424+0917,216.16287,9.2862225,J14243909+0917104,L3,2220.56,0,54,L3,L3,L4,L4V,2014ApJ...794..143B,2,31.7,2.5,2012ApJ...752...56F,15.69,14.78,14.17,13.19
DENIS-P J142527.97-365023.4,J1425-3650,216.36659,-36.839695,J14252798-3650229,L3beta,20057.71,2,217,L3beta,L3beta,L3beta,L4,2014ApJ...794..143B,2,84.422,0.312,2020yCat.1350....0G,13.75,12.58,11.8,13.38
2MASS J14261286+3130394,J1426+3130,216.55359,31.510944,J14261286+3130394,L5,1318.61,0,35,L5,L4,L4,L4.0,2014ApJ...794..143B,2,0,0,,16.62,15.59,14.72,
2MASS J1426316+155701,J1426+1557,216.63167,15.950277,J1426316+155701,M9,3007.46,0,33,M9,M8,M8,M9V,2003AJ....126.2421C,17,34.973,0.279,2020yCat.1350....0G,12.91,12.2,11.73,10.63
NLTT 37409,J1427+4808,216.77776,48.13789,J14270666+4808164,esdM4,2730.12,-3,68,esdM4,esdM4,sdM4,esdM6.0,2010ApJS..190..100K,9,9.333,0.078,2020yCat.1350....0G,14.81,14.35,14.28,9.66
2MASS J14283132+5923354,J1428+5923,217.13049,59.393169,J14283132+5923354,L3,5880.72,0,111,L3,L3,L4,L4.4V,2010ApJ...710.1142B,15,45.56,0.377,2020yCat.1350....0G,14.78,13.88,13.26,13.07
2MASS J14313097+1436539,J1431+1436,217.87904,14.614973,J14313097+1436539,d/sdL1,27690.15,-1,76,d/sdL1,d/sdL1,d/sdL1,L1,2009AJ....137..304S,97,24.17,0.51,2020yCat.1350....0G,15.15,14.5,14.12,12.07
WISE J14321117+3244338,J1432+3244,218.042875,32.74183333,J14321117+3244338,L7,1720.79,0,22,L6beta,L6gamma,L6beta,L7,2017AJ....153..196S,29,0,0,,17.36,16.08,15.14,
SDSS J14324210+3451427,J1432+3451,218.17543,34.861858,J14324210+3451427,L1,5520.69,0,72,L1,L1,L1,L1.2V,2014ApJ...794..143B,2,16.952,0.789,2020yCat.1350....0G,15.75,15.05,14.77,11.9
2MASS J14343616+2202463,J1434+2202,218.65067,22.046194,J14343616+2202463,d/sdL1,5843.56,-1,87,d/sdL1,d/sdL1,d/sdL0,L1,2009AJ....137..304S,97,31.602,0.795,2020yCat.1350....0G,14.52,13.83,13.54,12.02
2MASSI J1434582-233557,J1434-2335,218.7424583,-23.59925,J143458192-2335573,M7gamma,17826.4,1,168,M7gamma,M7,M7gamma,M7,2009AJ....137....1F,36,35.769,0.141,2020yCat.1350....0G,12.93,12.3,11.87,10.7
2MASS J14351087-2333025,J1435-2333,218.79529,-23.550694,J14351087-2333025,M8beta,6001.55,2,145,M8beta,M8,M8beta,M8V,2012ApJ...760..152L,57,28.978,0.154,2020yCat.1350....0G,13.54,12.93,12.52,10.85
SDSS J143535.72-004347.0,J1435-0043,218.89882,-0.72974998,J14353572-0043471,L2beta,965.96,2,32,L2beta,L1,L2beta,L2V,2002AJ....123.3409H,40,16.07,5.76,2012ApJ...752...56F,16.49,15.66,15.02,12.52
2MASS J14360977+2900350,J1436+2900,219.0407083,29.00973056,J143609773+2900350,M8,15348.14,0,231,M8,M8,M8,M8.5,2009AJ....137....1F,36,34.845,0.139,2020yCat.1350....0G,13.3,12.65,12.17,11.01
2MASS J14370929-3512430,J1437-3512,219.28871,-35.211945,J14370929-3512430,M8,967.31,0,18,M8,M8,M8,M8.5,2010ApJS..190..100K,9,15.988,0.732,2020yCat.1350....0G,15.37,14.74,14.16,11.39
SDSS J143832.63+572216.9,J1438+5722,219.6358,57.37133,J14383259+5722168,L5,4093.21,0,59,L5,L3,L3,L4.6V,2014ApJ...794..143B,2,0,0,,15.96,15.1,14.37,
2MASSW J1438549-130910,J1438-1309,219.72908,-13.152833,J14385498-13091029,L3,3188.64,0,56,L3,L2,L2,L3.1V,2014ApJ...794..143B,2,30.956,0.987,2020yCat.1350....0G,15.49,14.5,13.86,12.94
SDSS J143933.44+031759.2,J1439+0317,219.88924,3.2997222,J14393342+03175909,L2beta,1381.73,2,44,L2beta,L1,L1,L0.7V,2014ApJ...794..143B,2,0,0,,15.99,15.67,14.81,
2MASS J14402290+1339230,J1440+1339,220.09541,13.656388,J14402290+1339230,M8beta,29833.87,2,194,M8beta,M8beta,d/sdM6,M7V,2007AJ....133..439C,18,39.13,0.08,2020yCat.1350....0G,12.4,11.71,11.34,10.36
SDSS J14403025+12333391,J1440+1233,220.12605,12.559417,J14403025+12333391,M9,10922.78,0,91,M9,M8,M8,M9V,2014ApJ...794..143B,2,24.457,0.375,2020yCat.1350....0G,14.42,13.6,13.19,11.36
2MASS J14403186-1303263,J1440-1303,220.13275,-13.057305,J14403186-1303263,M9gamma,10424.18,1,59,M9gamma,L1,L1,L1,2010ApJS..190..100K,9,19.451,0.74,2020yCat.1350....0G,15.38,14.72,14.25,11.82
